model,seed,test_size,test_count,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc
Logistic C=0.1,44,0.1,31,0.55,0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.8613445378151261,0.881245220944469
Logistic C=0.1,44,0.1,31,0.6,0.7741935483870968,0.8181818181818182,0.6428571428571429,0.72,0.8613445378151261,0.881245220944469
Logistic C=0.1,76,0.1,31,0.5,0.7741935483870968,0.8181818181818182,0.6428571428571429,0.72,0.8613445378151261,0.8635610863165042
Logistic C=0.1,76,0.1,31,0.45,0.7741935483870968,0.8181818181818182,0.6428571428571429,0.72,0.8613445378151261,0.8635610863165042
Logistic C=0.1,18,0.1,31,0.5,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.861344537815126,0.8790436944008371
Logistic C=0.1,18,0.1,31,0.55,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.861344537815126,0.8790436944008371
Logistic C=0.1,18,0.1,31,0.6,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.861344537815126,0.8790436944008371
Logistic C=0.25,36,0.1,31,0.45,0.7741935483870968,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.861344537815126,0.8769495166487646
Logistic C=0.1,8,0.1,31,0.6,0.7741935483870968,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.8571428571428572,0.8715961747017646
Logistic C=0.05,6,0.1,31,0.35,0.7741935483870968,0.6842105263157895,0.9285714285714286,0.7878787878787878,0.8571428571428571,0.8697865630034414
Logistic C=0.25,52,0.1,31,0.5,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.8571428571428571,0.8151964236591566
Logistic C=0.25,52,0.1,31,0.55,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.8571428571428571,0.8151964236591566
Logistic C=0.05,6,0.1,31,0.45,0.7741935483870968,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8571428571428571,0.8697865630034414
Logistic C=0.25,3,0.1,31,0.6,0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.8571428571428571,0.8669103494667403
Logistic C=0.25,8,0.1,31,0.4,0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.8529411764705883,0.8671624713958808
Logistic C=0.1,65,0.1,31,0.5,0.7741935483870968,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8529411764705882,0.8777279049271529
Logistic C=0.1,65,0.1,31,0.55,0.7741935483870968,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8529411764705882,0.8777279049271529
Logistic C=0.05,29,0.1,31,0.5,0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.8529411764705882,0.8682772713828613
Logistic C=0.05,29,0.1,31,0.6,0.7741935483870968,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.8529411764705882,0.8682772713828613
Logistic C=0.1,1,0.1,31,0.35,0.7741935483870968,0.6666666666666666,1.0,0.8,0.8487394957983193,0.7680513672773737
Logistic C=0.1,1,0.1,31,0.4,0.7741935483870968,0.6842105263157895,0.9285714285714286,0.7878787878787878,0.8487394957983193,0.7680513672773737
Logistic C=0.1,1,0.1,31,0.55,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.8487394957983193,0.7680513672773737
Logistic C=0.25,1,0.1,31,0.4,0.7741935483870968,0.6842105263157895,0.9285714285714286,0.7878787878787878,0.8445378151260504,0.7691748936109839
Logistic C=0.25,1,0.1,31,0.35,0.7741935483870968,0.6842105263157895,0.9285714285714286,0.7878787878787878,0.8445378151260504,0.7691748936109839
Logistic C=0.25,65,0.1,31,0.5,0.7741935483870968,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8445378151260504,0.8684731417650671
Logistic C=0.25,65,0.1,31,0.55,0.7741935483870968,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8445378151260504,0.8684731417650671
Logistic C=0.05,1,0.1,31,0.5,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.8403361344537814,0.7643836322407751
Logistic C=0.05,18,0.1,31,0.5,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.8403361344537814,0.8733546410016997
Logistic C=0.05,18,0.1,31,0.55,0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.8403361344537814,0.8733546410016997
Logistic C=0.05,1,0.1,31,0.6,0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.8403361344537814,0.7643836322407751
Logistic C=0.1,91,0.1,31,0.55,0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.8277310924369747,0.8125744769378309
Logistic C=0.1,91,0.1,31,0.6,0.7741935483870968,0.8181818181818182,0.6428571428571429,0.72,0.8277310924369747,0.8125744769378309
Logistic C=0.25,91,0.1,31,0.45,0.7741935483870968,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8235294117647058,0.8068142430197023
Logistic C=0.25,91,0.1,31,0.55,0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.8235294117647058,0.8068142430197023
Logistic C=0.25,91,0.1,31,0.6,0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407407,0.8235294117647058,0.8068142430197023
Logistic C=0.05,91,0.1,31,0.55,0.7741935483870968,0.8181818181818182,0.6428571428571429,0.72,0.819327731092437,0.809225615654187
Logistic C=0.05,91,0.1,31,0.6,0.7741935483870968,0.8181818181818182,0.6428571428571429,0.72,0.819327731092437,0.809225615654187
Logistic C=0.05,95,0.1,31,0.6,0.7741935483870968,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.8067226890756303,0.8200949221463869
Logistic C=0.1,93,0.1,31,0.6,0.7741935483870968,0.8181818181818182,0.6428571428571429,0.72,0.7773109243697479,0.6983350916124026
Logistic C=0.25,27,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9915966386554622,0.9901360544217686
Logistic C=0.25,46,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9831932773109243,0.9815476190476189
Logistic C=0.05,82,0.1,31,0.35,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9789915966386554,0.9745225013082155
Logistic C=0.05,82,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9789915966386554,0.9745225013082155
Logistic C=0.05,51,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9747899159663865,0.9708460307199802
Logistic C=0.05,49,0.1,31,0.6,0.7419354838709677,1.0,0.42857142857142855,0.6,0.9705882352941176,0.9643525242264737
Logistic C=0.25,99,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9621848739495799,0.9655939298796441
Logistic C=0.1,85,0.1,31,0.4,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9621848739495797,0.957845638255302
Logistic C=0.1,85,0.1,31,0.35,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9621848739495797,0.957845638255302
Logistic C=0.05,54,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.957983193277311,0.9596415489272632
Logistic C=0.25,15,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.957983193277311,0.9702380952380951
Logistic C=0.05,85,0.1,31,0.4,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9579831932773109,0.9513521317617954
Logistic C=0.05,85,0.1,31,0.35,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9579831932773109,0.9513521317617954
Logistic C=0.1,46,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9579831932773109,0.961361737677527
Logistic C=0.05,31,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9537815126050421,0.9531480424337566
Logistic C=0.25,21,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9537815126050421,0.9531480424337566
Logistic C=0.1,22,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.953781512605042,0.9564625850340134
Logistic C=0.05,21,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9495798319327731,0.9555007621777807
Logistic C=0.1,2,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9495798319327731,0.9487262737262736
Logistic C=0.05,17,0.1,31,0.35,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9453781512605042,0.936027861027861
Logistic C=0.05,32,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9453781512605042,0.9127808699237269
Logistic C=0.05,73,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9453781512605042,0.9359046707260992
Logistic C=0.05,98,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9453781512605042,0.9483457019171304
Logistic C=0.1,73,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9411764705882353,0.9355520296696764
Logistic C=0.05,5,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9411764705882353,0.9514695830485302
Logistic C=0.25,14,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9411764705882353,0.9445854869767911
Logistic C=0.05,48,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.9411764705882353,0.9514695830485302
Logistic C=0.05,61,0.1,31,0.35,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9369747899159664,0.9288990614648507
Logistic C=0.05,61,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9369747899159664,0.9288990614648507
Logistic C=0.05,41,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9369747899159664,0.9490259740259739
Logistic C=0.1,61,0.1,31,0.35,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9327731092436975,0.9217252828625007
Logistic C=0.1,61,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9327731092436975,0.9217252828625007
Logistic C=0.25,61,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9285714285714286,0.9242614528328812
Logistic C=0.05,25,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9285714285714286,0.9324409925913684
Logistic C=0.1,25,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9285714285714286,0.9309841161344918
Logistic C=0.25,61,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9285714285714286,0.9242614528328812
Logistic C=0.05,25,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.9285714285714286,0.9324409925913684
Logistic C=0.25,25,0.1,31,0.3,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.9285714285714286,0.9309841161344918
Logistic C=0.05,14,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9243697478991597,0.9197599157226486
Logistic C=0.05,19,0.1,31,0.4,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9243697478991597,0.9260278610278609
Logistic C=0.25,62,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9243697478991596,0.939928193499622
Logistic C=0.05,40,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9201680672268908,0.9304611796871858
Logistic C=0.1,24,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9201680672268907,0.8141697588126161
Logistic C=0.05,77,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.9201680672268907,0.9410173160173159
Logistic C=0.1,88,0.1,31,0.35,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9159663865546218,0.9046546707260992
Logistic C=0.1,88,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9159663865546218,0.9046546707260992
Logistic C=0.1,19,0.1,31,0.4,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9159663865546218,0.9174492372706657
Logistic C=0.1,88,0.1,31,0.4,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9159663865546218,0.9046546707260992
Logistic C=0.05,43,0.1,31,0.3,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.9159663865546218,0.9197013512802985
Logistic C=0.1,77,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.9159663865546218,0.9391821946169769
Logistic C=0.05,58,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.911764705882353,0.9128831694621167
Logistic C=0.05,10,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9117647058823529,0.8855803743408784
Logistic C=0.1,40,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9117647058823529,0.9248746867167918
Logistic C=0.25,88,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.9117647058823529,0.9034451659451659
Logistic C=0.05,10,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9117647058823529,0.8855803743408784
Logistic C=0.25,19,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9117647058823529,0.9074921239905711
Logistic C=0.05,88,0.1,31,0.35,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.907563025210084,0.8951617826617826
Logistic C=0.05,50,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.907563025210084,0.8933443494961579
Logistic C=0.05,67,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.907563025210084,0.9188355504144976
Logistic C=0.1,81,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.907563025210084,0.9118464868464866
Logistic C=0.05,75,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.907563025210084,0.9370748299319727
Logistic C=0.1,75,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.907563025210084,0.930282436861384
Logistic C=0.1,81,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.907563025210084,0.9118464868464866
Logistic C=0.25,77,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.907563025210084,0.9359770664118487
Logistic C=0.25,59,0.1,31,0.4,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.907563025210084,0.9058080808080806
Logistic C=0.05,81,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9033613445378151,0.9051709541412056
Logistic C=0.1,67,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9033613445378151,0.9146947636650151
Logistic C=0.25,92,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.9033613445378151,0.8743249630854671
Logistic C=0.1,67,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.9033613445378151,0.9146947636650151
Logistic C=0.25,81,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.9033613445378151,0.9098702022615064
Logistic C=0.1,10,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.903361344537815,0.8731266957770716
Logistic C=0.05,30,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.903361344537815,0.9290509097677879
Logistic C=0.1,10,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.903361344537815,0.8731266957770716
Logistic C=0.1,50,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8991596638655462,0.8796279933884975
Logistic C=0.25,10,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8991596638655462,0.8684171196389241
Logistic C=0.25,23,0.1,31,0.3,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8991596638655462,0.9089699516170102
Logistic C=0.25,56,0.1,31,0.4,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8991596638655462,0.9160858189429617
Logistic C=0.25,23,0.1,31,0.4,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8991596638655462,0.9089699516170102
Logistic C=0.25,23,0.1,31,0.35,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8991596638655462,0.9089699516170102
Logistic C=0.25,50,0.1,31,0.35,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8949579831932774,0.8653422791027833
Logistic C=0.25,50,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8949579831932774,0.8653422791027833
Logistic C=0.05,35,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8949579831932772,0.8838032741007087
Logistic C=0.1,35,0.1,31,0.3,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8949579831932772,0.8858714698000412
Logistic C=0.25,18,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8907563025210083,0.899799010513296
Logistic C=0.1,11,0.1,31,0.4,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8865546218487395,0.8865668795428856
Logistic C=0.1,23,0.1,31,0.35,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8865546218487395,0.900388755980861
Logistic C=0.1,11,0.1,31,0.55,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8865546218487395,0.8865668795428856
Logistic C=0.1,23,0.1,31,0.45,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8865546218487395,0.900388755980861
Logistic C=0.05,11,0.1,31,0.4,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8823529411764706,0.8811556241316303
Logistic C=0.1,71,0.1,31,0.4,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8823529411764706,0.9022774327122152
Logistic C=0.25,76,0.1,31,0.3,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8823529411764706,0.8838767592057064
Logistic C=0.25,76,0.1,31,0.35,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8823529411764706,0.8838767592057064
Logistic C=0.25,76,0.1,31,0.4,0.7419354838709677,0.75,0.6428571428571429,0.6923076923076923,0.8823529411764706,0.8838767592057064
Logistic C=0.25,76,0.1,31,0.45,0.7419354838709677,0.75,0.6428571428571429,0.6923076923076923,0.8823529411764706,0.8838767592057064
Logistic C=0.1,59,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8781512605042017,0.8860282390468146
Logistic C=0.25,11,0.1,31,0.55,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8781512605042017,0.8817894745097261
Logistic C=0.25,11,0.1,31,0.6,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8781512605042017,0.8817894745097261
Logistic C=0.25,26,0.1,31,0.5,0.7419354838709677,1.0,0.42857142857142855,0.6,0.8781512605042017,0.8998953427524854
Logistic C=0.25,26,0.1,31,0.45,0.7419354838709677,1.0,0.42857142857142855,0.6,0.8781512605042017,0.8998953427524854
Logistic C=0.05,59,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8739495798319328,0.8834605453026503
Logistic C=0.05,68,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8739495798319328,0.8049698526202287
Logistic C=0.05,36,0.1,31,0.45,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8739495798319328,0.8871762740183791
Logistic C=0.1,6,0.1,31,0.4,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8739495798319328,0.8948640182279552
Logistic C=0.05,59,0.1,31,0.4,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8739495798319328,0.8834605453026503
Logistic C=0.25,68,0.1,31,0.4,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8739495798319328,0.7727907829798587
Logistic C=0.05,68,0.1,31,0.55,0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.8739495798319328,0.8049698526202287
Logistic C=0.05,44,0.1,31,0.35,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8697478991596639,0.885418153275296
Logistic C=0.05,44,0.1,31,0.4,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8697478991596639,0.885418153275296
Logistic C=0.05,23,0.1,31,0.45,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8697478991596639,0.8791302525795006
Logistic C=0.05,26,0.1,31,0.45,0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.8697478991596639,0.8720129271599859
Logistic C=0.05,26,0.1,31,0.5,0.7419354838709677,1.0,0.42857142857142855,0.6,0.8697478991596639,0.8720129271599859
Logistic C=0.25,44,0.1,31,0.3,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.865546218487395,0.8837514866086293
Logistic C=0.25,44,0.1,31,0.4,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.865546218487395,0.8837514866086293
Logistic C=0.25,44,0.1,31,0.35,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.865546218487395,0.8837514866086293
Logistic C=0.25,44,0.1,31,0.6,0.7419354838709677,0.75,0.6428571428571429,0.6923076923076923,0.865546218487395,0.8837514866086293
Logistic C=0.1,3,0.1,31,0.4,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8655462184873949,0.8717434549577405
Logistic C=0.05,76,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8613445378151261,0.8645188378381654
Logistic C=0.1,76,0.1,31,0.3,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8613445378151261,0.8635610863165042
Logistic C=0.1,16,0.1,31,0.3,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8613445378151261,0.8739857364857364
Logistic C=0.05,76,0.1,31,0.4,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8613445378151261,0.8645188378381654
Logistic C=0.05,76,0.1,31,0.5,0.7419354838709677,0.75,0.6428571428571429,0.6923076923076923,0.8613445378151261,0.8645188378381654
Logistic C=0.1,18,0.1,31,0.4,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.861344537815126,0.8790436944008371
Logistic C=0.1,18,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.861344537815126,0.8790436944008371
Logistic C=0.05,65,0.1,31,0.5,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.861344537815126,0.8866237709658762
Logistic C=0.05,65,0.1,31,0.45,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.861344537815126,0.8866237709658762
Logistic C=0.25,36,0.1,31,0.4,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.861344537815126,0.8769495166487646
Logistic C=0.1,8,0.1,31,0.4,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428572,0.8715961747017646
Logistic C=0.1,8,0.1,31,0.35,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428572,0.8715961747017646
Logistic C=0.05,6,0.1,31,0.3,0.7419354838709677,0.65,0.9285714285714286,0.7647058823529411,0.8571428571428571,0.8697865630034414
Logistic C=0.05,52,0.1,31,0.5,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8571428571428571,0.8151964236591566
Logistic C=0.05,52,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8571428571428571,0.8151964236591566
Logistic C=0.1,52,0.1,31,0.5,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8571428571428571,0.8151964236591566
Logistic C=0.1,52,0.1,31,0.4,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8571428571428571,0.8151964236591566
Logistic C=0.1,52,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8571428571428571,0.8151964236591566
Logistic C=0.25,52,0.1,31,0.4,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8571428571428571,0.8151964236591566
Logistic C=0.25,52,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8571428571428571,0.8151964236591566
Logistic C=0.05,6,0.1,31,0.4,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8571428571428571,0.8697865630034414
Logistic C=0.25,8,0.1,31,0.35,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8529411764705883,0.8671624713958808
Logistic C=0.05,16,0.1,31,0.6,0.7419354838709677,0.875,0.5,0.6363636363636364,0.8529411764705883,0.8692685864678344
Logistic C=0.05,8,0.1,31,0.4,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8529411764705882,0.868322365177955
Logistic C=0.05,9,0.1,31,0.3,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8529411764705882,0.8469175665604236
Logistic C=0.1,65,0.1,31,0.45,0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333333,0.8529411764705882,0.8777279049271529
Logistic C=0.05,9,0.1,31,0.5,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8529411764705882,0.8469175665604236
Logistic C=0.05,9,0.1,31,0.4,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8529411764705882,0.8469175665604236
Logistic C=0.05,9,0.1,31,0.35,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8529411764705882,0.8469175665604236
Logistic C=0.05,9,0.1,31,0.45,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8529411764705882,0.8469175665604236
Logistic C=0.05,29,0.1,31,0.45,0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8529411764705882,0.8682772713828613
Logistic C=0.05,9,0.1,31,0.55,0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.8529411764705882,0.8469175665604236
Logistic C=0.05,9,0.1,31,0.6,0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.8529411764705882,0.8469175665604236
Logistic C=0.05,8,0.1,31,0.6,0.7419354838709677,0.875,0.5,0.6363636363636364,0.8529411764705882,0.868322365177955
Logistic C=0.1,1,0.1,31,0.5,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8487394957983193,0.7680513672773737
Logistic C=0.1,1,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8487394957983193,0.7680513672773737
Logistic C=0.25,1,0.1,31,0.3,0.7419354838709677,0.6363636363636364,1.0,0.7777777777777778,0.8445378151260504,0.7691748936109839
Logistic C=0.25,1,0.1,31,0.5,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8445378151260504,0.7691748936109839
Logistic C=0.25,1,0.1,31,0.45,0.7419354838709677,0.6666666666666666,0.8571428571428571,0.75,0.8445378151260504,0.7691748936109839
